index,time,cache-misses:u,dTLB-store-misses,branch-misses:u,iTLB-load-misses,LLC-load-misses,L1-icache-load-misses,L1-dcache-load-misses,branch-load-misses,cpu-cycles:u,instructions:u,dTLB-load-misses,LLC-store-misses,cpi
858,171.99590784,441017,33446,493709,19125,112297,675185,31829841,440741,513741235,466549868,3957498,146761,1.10114967388652
859,172.196133762,311733,41765,422725,25148,172149,244515,35475532,442696,515607116,636190498,2963506,518134,0.810460259342006
860,172.396351213,341620,39439,486882,24375,173894,565584,30809518,445783,512109783,462003675,3908347,146346,1.10845391651917
861,172.596557613,448096,38883,474912,20962,130339,602641,32083368,499122,514411573,545892220,3719927,237195,0.942331753693064
862,172.796786458,497735,24442,445148,16852,109220,650994,31767494,429516,512777271,489747002,3568951,255856,1.04702482895444
863,172.996997186,316574,34541,480015,21369,94215,671014,30998470,427716,514232470,432868564,3788987,306594,1.18796446026975
864,173.197204691,637748,34630,389836,15980,164269,462479,38552348,398225,498226584,715316437,3148640,270128,0.696512142359732
865,173.397431582,412754,33157,460050,23526,162785,649548,30692552,500764,512818528,432937519,3777855,176609,1.18450932408101
866,173.597640706,468217,30246,543557,17690,128771,697667,31369684,530162,514747525,482249637,3841974,236789,1.06738810256481
867,173.79784992,242074,36971,511689,20974,120974,590845,31439841,526131,513728454,448025927,4028987,91570,1.14664893935926
868,173.998064546,551052,37462,562400,20202,129454,623362,35767239,492290,514915247,593899771,3660121,98053,0.867006980206429
869,174.198294605,285947,33054,406689,25244,162550,348169,32633643,476897,513822378,556393830,3260932,563364,0.923486836653095
870,174.398499556,431758,34142,481762,18637,124572,649942,32526930,457032,505569042,520134270,3620349,221282,0.971997176805904
871,174.598729189,394033,34934,508922,18848,130705,583239,32099100,553584,512093653,501479728,3792255,255087,1.02116521248492
872,174.798939415,592780,42642,436316,12515,177735,550614,36242587,484730,512711574,630708542,3549735,84580,0.812913635788367
873,174.999144655,358420,38528,435149,23209,166358,475473,33142921,483702,514427589,542951261,3830613,149011,0.947465501880472
874,175.199365316,539943,37517,497816,19994,108993,608145,31547908,501937,503923471,522829890,3718439,360239,0.96383829738579
875,175.399582805,461307,31141,406073,18506,174402,425947,36719005,408795,508617991,621217168,3119629,335493,0.818744260783211
876,175.599818105,377884,33250,472705,21677,123469,563639,31046513,450326,514058239,507739099,3646099,357985,1.0124456438601
877,175.800058946,293038,27545,519095,29052,105379,572888,30874582,477009,513535344,424610914,3395494,437950,1.20942568141336
878,176.000274887,400783,34622,496611,15580,115047,621053,33215986,505594,514271354,507299734,3731154,235798,1.01374260527406
879,176.200495369,499785,42877,437014,27853,118386,474135,32130529,369267,513945003,656922468,2937442,660872,0.782352603290774
880,176.400728545,348570,33723,384767,16878,161131,356683,36060840,359964,513938585,631998162,3285693,219579,0.813196328567804
881,176.600943308,383065,33855,462000,16064,93386,655711,31395979,457753,514883283,469905117,3883222,215691,1.09571754886849
882,176.801156774,481135,33857,473172,18194,142586,531511,31137790,465530,515043426,551391270,3397288,484147,0.934079761545735
883,177.001380561,534520,33261,460696,18126,170907,527594,34068339,440621,510766108,584977288,3228534,334796,0.87313835678352
884,177.201594377,408530,39325,427757,21133,200052,422276,33459071,482965,513196842,576426512,3656403,236692,0.890307491616555
885,177.401809407,434293,42148,464487,27065,118157,651298,32485460,517640,512977880,582792196,3329963,326750,0.880207187949373
886,177.602039018,449614,33068,439461,16052,195271,463553,34894831,487046,514643841,572161404,3572961,145737,0.899473186066217
887,177.802248614,280232,39295,508243,23661,114334,626431,31695517,529006,512620416,435084947,3990826,77117,1.17820765699807
888,178.002452558,342184,40646,492903,24379,134481,491257,31761840,503010,510368322,484992847,4115818,88511,1.05232133866915
889,178.202685339,369544,40918,446760,26395,165593,475914,31533046,434962,514564174,548600205,3719765,200089,0.937958406340734
890,178.402896596,304309,36458,488854,21861,136110,692547,30965618,485207,513768075,429437329,3806544,240711,1.19637497791907
891,178.603103387,326427,40394,469644,26669,149912,465396,32319551,536442,513918391,531274694,3702248,172248,0.967330830555238
892,178.803312804,267941,35636,500363,26134,94725,573677,31479222,491769,515997222,448980507,3773410,170081,1.14926419734298
893,179.003518195,260157,37129,510799,21039,105557,587523,31991424,496174,514137952,473000201,3892873,201126,1.08697195247069
894,179.203701109,293452,35864,491670,16668,107936,555219,31349700,486146,514662838,472710518,3857469,241367,1.08874843779127
895,179.403915105,389927,36453,461574,19288,159401,465993,31125227,516563,514079257,531686921,3321077,363004,0.966883398284683
896,179.604123519,402282,38429,524982,16367,161908,541689,31816380,480208,516086006,548402277,3870813,169886,0.941071960574664
897,179.804335294,504910,34096,506678,11498,167715,610295,32500465,506427,513990433,550185657,3845233,233950,0.934212708856567
898,180.004563905,536411,32835,485430,13769,135822,643375,33406006,475033,514584132,540361230,3707985,196953,0.952296544295008
899,180.204789553,310634,40746,510389,16813,116962,531057,32251972,539225,513938819,508537212,3749054,144877,1.01062185199537
900,180.404997398,344749,37308,469465,14235,133230,418646,35010204,496774,504467258,553205844,3470848,249905,0.911897919140565
901,180.605213793,499295,31309,474317,12898,117871,606027,31826033,460956,513651869,514903635,3515173,352784,0.997568931514729
902,180.805426152,261576,37455,487805,17326,137187,596495,31839190,491424,514645696,439746844,3801178,165300,1.17032265955273
903,181.005639445,370220,37302,524396,16715,111279,563836,32359974,499070,511632437,482685523,3705824,249502,1.05997054525292
904,181.205873467,427848,36406,502605,15737,139572,560618,31914769,522820,513600215,535206972,3775318,192740,0.959629156325714
905,181.406083871,316697,29117,468143,11285,91195,606923,31337140,465989,504092424,426870066,3789087,284152,1.1809036616777
906,181.606292838,472728,33053,420468,11885,136437,548251,35619075,424602,514462886,608603070,3342428,298596,0.84531759920304
907,181.806515852,539746,36588,429505,21852,162855,565368,32403409,448503,514426705,544827229,3619582,257727,0.944201533290106
908,182.00672943,407230,34820,477091,26194,178770,528779,31507675,421606,513562773,516712555,3754955,261978,0.993904189148259
909,182.206933212,318816,42707,494808,26886,161769,410727,34045407,542517,513990575,573868956,3524046,265448,0.895658441924849
910,182.407160006,349450,43785,406158,25073,182057,314815,32281811,447972,513048977,654511763,3312468,264286,0.783865174016743
911,182.607368932,226082,32493,480236,17255,76217,627723,30988277,443160,514226095,405130762,3882281,217617,1.26928424901983
912,182.807566474,291017,28218,461983,20004,98359,653316,31511053,485499,514234728,421319223,3747131,219328,1.2205346918149
913,183.007788069,383658,36418,429991,22607,105016,552408,35309548,457212,513962677,587596041,3300906,307922,0.874687099874453
914,183.207990463,358212,35463,483718,20284,115322,575830,31780513,509181,508582547,471048479,4027353,130888,1.07968196411478
915,183.408196488,303904,36587,472831,20075,103467,693205,31139574,490545,513201708,436759125,3751142,291988,1.17502229174949
916,183.608417452,532012,29434,464881,16607,157286,494570,36261665,438839,512874900,642769406,3206639,328657,0.797914298988897
917,183.808623469,449520,35072,443917,19748,123987,468077,35769303,464327,512666498,557186903,3221800,344918,0.920097897563109
918,184.008822489,391984,38277,396396,20917,152362,487053,34851921,422759,511967777,573983637,3233847,366287,0.891955352030358
919,184.209017898,398964,38068,476975,25142,112863,543856,32681947,473174,512772370,521917145,3916232,83146,0.982478492826673
920,184.409239028,460817,38288,476992,25427,195598,539155,30805763,462782,513073133,534715541,3868371,213620,0.95952538061728
921,184.609448529,310726,39402,517605,22453,171647,454253,32004047,506577,514375391,535498966,3727492,226250,0.960553471918375
922,184.809658068,553314,41590,508280,18103,199329,440378,35349887,528852,514073542,654347364,3660571,124664,0.785627894727792
923,185.00987871,401271,36137,484103,19420,114758,456834,35741517,478578,513427243,576566735,3311594,275833,0.890490574347825
924,185.210085034,529644,42519,545895,21762,207470,542796,34460002,532887,515162454,583782819,3720987,141655,0.882455661991656
925,185.410283405,539463,28738,436501,21723,108649,680932,31192170,440493,513048554,487271948,3610946,282794,1.05289983571966
926,185.610507226,571625,35175,459113,11447,106222,655964,34939265,459359,513663867,647480740,3360918,346424,0.793326867143569
927,185.810716692,365316,36352,385110,18107,132234,321369,39682350,418297,514535229,725981352,3175178,71100,0.708744415517714
928,186.010918668,382473,34416,502114,17617,100301,617137,32372969,476812,511349650,493629403,3859299,161891,1.03589787579975
929,186.211137666,486407,33868,465778,21053,152180,598612,31269818,473731,513022293,553431586,3866563,305160,0.926984122297638
930,186.411351583,305946,34239,512121,26023,142154,486613,31947212,444014,506367271,465731311,3603076,268547,1.08725193913363
931,186.611560404,342812,39894,509688,20981,130109,470613,31260085,492648,512956992,537040166,3931107,177296,0.955155730381627
932,186.81178657,357455,37041,452669,28149,153880,441306,32576294,489108,514598132,543186786,3412410,363479,0.947368649722639
933,187.011985427,440301,32268,494954,21145,126112,584940,32563509,507769,515311383,534888113,3627315,264692,0.963400327051202
934,187.212193193,534398,30489,506567,16858,109782,779025,33127346,517771,513898577,469368676,3785692,163006,1.09487190619427
935,187.41241655,572839,30112,461917,15528,111292,685035,32866768,405992,505510341,551454395,3550415,273262,0.916685668993535
936,187.612626941,273704,36864,504385,18487,95689,574053,31237319,463949,513582082,469089334,3852933,85129,1.09484919987543
937,187.812833626,458138,37511,527865,22115,125001,581269,31965752,552511,515376397,541475792,3801826,250862,0.95179951645927
938,188.013056303,332410,29012,482612,17430,123709,527558,31110539,440401,514001302,489753820,3471971,371290,1.04950953113546
939,188.21325949,397384,29334,519451,19276,96905,630058,30995968,485889,513217541,498013897,3301926,458711,1.0305285537042
940,188.413472446,289864,32705,478452,20059,85014,418931,31419057,469142,512212857,481988336,3542747,315373,1.06270799258512
941,188.613683524,293446,40386,445962,18885,121031,461107,35201115,466890,515350487,582846970,3457776,262402,0.8841951893479
942,188.813893678,387318,41708,510308,24024,116788,559799,31461012,492460,514768742,506487490,4088086,92690,1.01635035842642
943,189.01409685,294087,38964,483165,28014,85125,498872,32516251,477896,514485335,521363001,3853476,110677,0.986808296739876
944,189.21430818,414507,35370,435328,18752,91522,594258,32492988,463579,511607137,541193842,3792779,169937,0.945330669523767
945,189.414522879,262870,42679,470562,20310,106673,554109,30959092,461982,514601752,496642548,3946948,174259,1.03616122716896
946,189.614739946,426787,32943,460651,20095,140946,555196,33157006,437971,514197484,530009090,3624041,339641,0.970167292791148
947,189.814951632,240860,36404,449563,25764,69192,541469,31779658,429489,513877342,440430054,4035007,137813,1.16676266147814
948,190.015158139,471191,30090,476481,18275,99381,639952,31675298,487528,512702692,493203286,3762596,178533,1.03953624510117
949,190.215378535,480090,37199,452355,22337,122046,565375,33803027,510487,513944479,563178371,3567694,146740,0.912578510583461
950,190.41559589,328051,32039,487174,23292,113089,631709,30583457,482407,514444708,435455939,3637721,416778,1.18139325228034
951,190.615841999,373366,34638,450548,18081,129291,508878,33514017,427263,512253777,511951019,3587102,370761,1.00059138079379
952,190.816050831,367950,29923,486604,19505,96600,685328,31107811,485095,514610562,430727548,3822107,335110,1.19474726979849
953,191.016285892,365989,38013,525133,22887,140184,519510,31694199,555824,514176665,499580630,3835769,176597,1.02921657511021
954,191.216497729,448943,44847,496362,18686,148924,467648,36075028,468758,514918401,655872467,3412290,271796,0.785089216132624
955,191.416727694,436678,33921,449881,25166,133902,632394,31232750,466120,510927949,458766497,3799874,174444,1.11369934888685
956,191.616944901,340128,42057,486643,26156,113999,509908,31165303,495728,510698328,508870831,3929011,139729,1.00359127874633
957,191.817161586,325867,40561,492267,25274,123200,489288,31817111,456651,514196931,525207170,3791683,186659,0.979036388631176
958,192.017375682,383417,35402,489167,27993,132383,410860,31259716,424353,510145153,505451404,3188151,567564,1.00928625177981
959,192.21760249,335331,37516,496493,19042,115803,584458,31047458,575722,513618121,484128436,3593234,202275,1.06091293716116
960,192.417803694,351385,36354,517429,20898,125373,678981,30854889,492577,512596422,441192643,3868585,329685,1.16184263299241
961,192.618023817,303218,39250,453117,21829,137237,550583,31030095,443790,512399663,467363866,3792148,325654,1.09636131561784
962,192.818253391,516272,32160,418729,16360,146103,543790,35442364,417986,513266712,573757270,3471726,216562,0.894571169442437
963,193.018476627,439775,38998,481787,20621,151842,417780,32896184,514912,513487279,570032680,3655335,209172,0.900803229386778
964,193.218689008,365128,35843,508165,22896,190085,567966,30583378,506490,509333475,467598077,3665506,262513,1.08925485380044
965,193.418921114,329353,33214,442303,24770,131400,501869,35105013,543325,504585689,516005900,3395911,312306,0.977868061198525
966,193.61912729,432140,41238,445856,21852,155870,492220,34732079,486492,511975562,587067361,3501195,344399,0.872089978103892
967,193.819332703,307988,33730,481899,17363,97657,537614,31896778,470831,512648027,488814122,3736822,263499,1.04875862608568
