index,time,branch-misses:u,cpu-cycles:u,LLC-store-misses,cache-misses:u,iTLB-load-misses,branch-load-misses,instructions:u,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,L1-icache-load-misses,L1-dcache-load-misses,cpi
3017,604.314996905,1469629,425461971,213238,3680146,16180,1480319,326304200,1955253,197952,3452663,150815,11188799,1.30388138123873
3018,604.515209046,1462732,423950622,229381,3652947,15758,1433644,323715412,1934870,196778,3452518,143960,10969070,1.30963990679566
3019,604.715447159,1452039,428606173,229123,3695272,14899,1467257,321871868,1974796,190427,3429819,135864,10917483,1.33160495094899
3020,604.915679981,1453511,420931432,209475,3688130,11818,1479346,319308067,1974791,192621,3405916,137046,10941044,1.31826118880987
3021,605.115860162,1445754,429771575,231657,3692822,15212,1415031,316830285,1958461,197172,3466178,134157,11121757,1.35647251966459
3022,605.316088484,1404270,417124846,237830,3728474,10317,1412779,312977951,1916894,197215,3418213,130588,10844343,1.33276112476051
3023,605.516295377,1455053,415846037,225359,3723108,11677,1409528,316053099,1938415,194573,3494066,142992,10915073,1.31574738015779
3024,605.716508065,1463437,419708405,233214,3679250,12628,1447799,321092197,1934062,196432,3471432,141414,10876332,1.30712738871073
3025,605.9167332,1395091,421085590,224569,3675887,16456,1414725,319063864,1978178,193214,3503682,137648,10964526,1.31975330807126
3026,606.1169365,1410685,423131309,220897,3607942,17967,1394294,317727655,1937557,193586,3436500,151837,10879484,1.33174214564357
3027,606.317137207,1469624,430490763,223757,3660229,17183,1456288,325558053,1939257,192043,3438470,145830,11043265,1.32231643184081
3028,606.517372989,1422319,419548609,209812,3689098,14298,1445799,319744011,1954004,190431,3324269,139309,10859389,1.31213906927564
3029,606.717571887,1415212,421232057,234738,3755209,13016,1414883,319166408,1925224,190400,3459555,143782,10965933,1.31978819337403
3030,606.917773147,1432008,419459858,215903,3585527,15538,1404018,322591210,1967766,194266,3433607,148031,11215760,1.30028297423231
3031,607.117980074,1465607,419397764,231094,3591306,19800,1427375,321194740,1975048,195143,3494261,150463,11113935,1.30574293962597
3032,607.318203962,1437560,425960537,239879,3733723,13769,1487593,319612873,1967557,216193,3400157,128216,10685952,1.33273898826972
3033,607.518421206,1404078,427655311,244540,3741466,13723,1413741,317524956,1909456,217131,3443108,138656,10858064,1.3468399976725
3034,607.718633256,1396849,422294130,216782,3708777,15283,1400193,315582310,1984579,187638,3418085,143352,10826850,1.33814259107236
3035,607.918857597,1438207,424163077,232899,3770956,15988,1443455,317651598,1938046,191264,3472013,139336,10897079,1.33530912380299
3036,608.119071213,1411326,424394068,240450,3696601,14955,1462569,320445986,2002247,198934,3537598,140647,10843386,1.32438565793113
3037,608.319291158,1422241,428716061,224078,3718979,14525,1433690,320979318,1962461,186987,3395099,140539,10939407,1.33565010877118
3038,608.519535553,1431283,417777948,227066,3665867,15557,1427616,317710661,1931830,195155,3386750,143978,10986885,1.31496357939339
3039,608.719747816,1400386,426219190,214130,3618465,15656,1440136,319202103,1952029,190942,3392485,146342,10951200,1.33526435444568
3040,608.919977709,1407910,422369357,237620,3727308,14436,1426142,315129263,1971041,208279,3366270,145048,10861893,1.34030509569021
3041,609.120201958,1407993,419934559,216623,3707710,13672,1454401,318193921,1942579,203006,3394694,142704,10709039,1.31974412861269
3042,609.320412453,1455445,418355556,211454,3646980,15903,1463252,321389003,1970302,182939,3442930,140423,11229610,1.30171086158788
3043,609.520617938,1454507,427337504,228143,3687683,17063,1445884,320111878,1984108,209060,3467759,127898,10937503,1.33496297191446
3044,609.720832812,1440519,425574541,245974,3777302,14580,1444692,320019647,1924906,199961,3443308,143288,10939356,1.32983879267888
3045,609.921024773,1476310,436221152,236536,3678061,17874,1406751,322753647,1942656,202879,3499358,144845,10889001,1.35156072148117
3046,610.121225459,1401158,421585566,233079,3785745,13384,1413246,313007063,1960678,194210,3431586,133577,10813314,1.3468883480115
3047,610.321435694,1372128,424274677,218941,3698313,13292,1427541,317021280,1954483,187391,3373283,135417,10810781,1.33831608086372
3048,610.521645335,1423825,419062842,229802,3683782,18008,1410549,316951287,1917114,201245,3426833,139594,10880474,1.32216797718824
3049,610.721849041,1452161,419507111,231099,3681833,15547,1441452,321787635,1948930,183726,3419710,135681,11057149,1.30367691412381
3050,610.922056969,1452162,434005334,216731,3713094,16438,1474806,320447545,1984026,199045,3426200,128458,10927674,1.35437247303611
3051,611.122269586,1429103,433471764,223984,3724109,15916,1437341,319933632,1966267,185296,3421343,136271,10922953,1.35488026466689
3052,611.322487143,1446707,421837706,223171,3667185,16768,1445781,321038690,1937504,186804,3469488,142905,11102393,1.31397778255325
3053,611.522710722,1403602,421510255,203629,3637292,14299,1417559,316323473,1970370,188541,3394750,142084,10895605,1.33252917022696
3054,611.722922835,1420302,423162823,213722,3695640,15977,1422904,318273603,1953722,191148,3407371,137063,10895408,1.32955676817471
3055,611.923117254,1358096,432105168,228274,3590916,22643,1318219,293165049,1758936,160402,3310149,174966,10390856,1.47393138941334
3056,612.123346172,1425499,438458560,219948,3818190,16719,1434532,314980602,1951263,186756,3474688,131065,10879398,1.39201765828106
3057,612.323541042,1464970,432896984,204763,3730519,16559,1475052,324568455,1953710,188225,3385263,137592,10980442,1.33376172986374
3058,612.523757322,1400888,421191363,234597,3723738,15804,1429689,314013611,1967961,200294,3455949,143148,10894260,1.3413156253281
3059,612.724009111,1421381,424529727,232285,3728735,13832,1449728,322861480,1956973,197354,3437998,137666,10899903,1.3148974197851
3060,612.924221036,1485623,431308490,225294,3698247,14273,1470525,323501900,1937514,196320,3451331,130685,11051767,1.33324870734917
3061,613.124433277,1433201,425950908,243347,3823753,14765,1467065,321575716,1974913,189599,3463763,136212,10861634,1.32457423495249
3062,613.324657006,1438241,423184590,231525,3658802,12509,1431044,317755052,1957280,186085,3418073,139332,10954641,1.3317950016417
3063,613.524861267,1414151,425908847,215950,3664876,11241,1413679,320356969,1956452,190466,3346880,140305,10791723,1.32948207223174
3064,613.725068956,1447659,426025632,235449,3768777,12763,1424785,317665289,1944266,202650,3502871,148452,11201147,1.34111483612552
3065,613.925310758,1427465,426726415,222777,3757955,15890,1478216,320511542,2008537,192022,3457739,136223,11057322,1.33139172566834
3066,614.125508212,1442204,420418518,216117,3681880,19162,1456539,319884149,1998658,184407,3491574,133127,11036077,1.31428368462234
3067,614.325712578,1430539,429130354,228997,3670097,15705,1435835,320376919,1938158,197926,3434810,145464,11004757,1.33945465028959
3068,614.525952537,1428976,427257801,227148,3690479,12964,1444668,318202249,1971434,184982,3458027,139885,10832993,1.34272401387081
3069,614.726170974,1458101,426781439,242280,3771279,14821,1455945,319640635,1939969,204187,3411484,145392,11037190,1.33519143772193
3070,614.926378602,1429619,423101762,231602,3683031,13884,1436015,317411652,1961311,203540,3441655,136337,10892673,1.33297489028538
3071,615.126596964,1425615,423644140,231851,3763389,16295,1440514,320238391,1930569,197858,3465405,143929,10844200,1.32290241240939
3072,615.326805955,1435108,416910112,222784,3655523,14415,1449945,315222844,1983417,192004,3402420,141207,11009819,1.32258851138339
3073,615.527018175,1442186,423266455,210194,3617689,14284,1427050,320696217,1981070,199795,3383668,143492,10932532,1.31983613327126
3074,615.727254889,1433798,424115397,214094,3608510,12976,1434150,318719801,1966808,184638,3436446,143097,10942795,1.33068417986368
3075,615.927467669,1404688,422168568,219086,3632700,13984,1417054,314472085,1983036,199019,3434954,142562,11030255,1.34246754525127
3076,616.127689491,1437163,427464636,207413,3713108,14480,1417010,320812825,1969842,185310,3410300,148376,11105309,1.33244247950499
3077,616.327912146,1418778,422904367,217322,3644339,16012,1436119,319384058,1970123,193280,3387284,132272,10972382,1.32412484720825
3078,616.528124828,1462076,418025494,207163,3598463,16621,1448279,321024055,1988520,194415,3393302,134138,10998413,1.30216252486126
3079,616.72831983,1424102,430083376,204843,3669026,15665,1446159,322359429,1988361,202889,3399124,134105,10977051,1.33417340182719
3080,616.928532653,1514267,429574095,222617,3666969,12416,1482125,328409413,1962916,204534,3426271,143934,11344620,1.30804440431797
3081,617.128734686,1415219,426844593,217274,3744696,13750,1437045,317733785,1976638,198785,3393820,137179,10925311,1.34340322984539
3082,617.32895454,1443173,426989144,219308,3709577,14684,1437465,321359089,1940336,198342,3498979,142400,11067553,1.32869789159752
3083,617.529172934,1439106,420439237,232226,3774269,15768,1476395,320722456,2009743,183556,3472480,133844,10997999,1.31091300011746
3084,617.729378731,1441214,420057012,231087,3646626,16082,1446292,317376222,1987301,201397,3423874,143359,11052550,1.3235301918743
3085,617.929588978,1438489,428399468,228076,3724050,13950,1452443,321957018,1948113,184010,3451330,137626,11040713,1.33061074630776
3086,618.129825389,1422930,428348643,227012,3729931,14887,1434174,318501006,1987701,197786,3397500,128044,10930475,1.34488945067885
3087,618.330049582,1424153,417955545,228439,3735485,14328,1445539,317128889,1968427,197089,3491036,134056,11010807,1.3179358913593
3088,618.530261973,1468451,424538069,213605,3658783,15494,1453437,322365750,1999565,192702,3448488,141284,11197932,1.31694532995518
3089,618.733441043,1440168,425971531,223852,3672376,17389,1444439,321840822,2012099,192967,3526233,145018,11082925,1.32354723789514
3090,618.933644163,1452564,426250139,213566,3661775,13214,1454415,317708343,1980791,200080,3391803,148914,11059132,1.34163974094945
3091,619.133855257,1459827,427562382,211041,3652495,12984,1455956,325284187,1990758,188451,3384201,144270,10930730,1.3144271965486
3092,619.334078184,1428480,425033519,208251,3675915,15150,1428996,320589059,1939438,188578,3365053,143459,11010965,1.32578922164652
3093,619.534290875,1431894,424520040,206032,3652035,10504,1416950,319329248,1955577,194645,3435472,147393,11134172,1.32941170487459
3094,619.734514415,1427621,419806494,214702,3655220,17022,1446284,318572307,2017424,190618,3494254,134027,11146891,1.3177745986565
3095,619.934729541,1447132,420560579,244816,3700729,13088,1414861,318893119,1930126,198387,3536674,136077,11069491,1.31881358970308
3096,620.134941203,1452785,421115294,233693,3603605,14832,1437270,320346293,1954222,191282,3493420,142988,10984058,1.31456271916341
3097,620.335155569,1429114,430492341,215513,3706670,14152,1447874,319636323,1981141,193976,3392419,138075,10917542,1.34681921303418
3098,620.535379473,1403246,424812579,228108,3689279,15053,1419375,317970867,1977990,200235,3426256,142567,10978050,1.33601100946144
3099,620.735607239,1424319,425527240,228934,3765459,11140,1431508,320798818,1976452,189138,3414109,137685,10881442,1.32646137118872
3100,620.935838429,1449147,421924373,221786,3670022,14589,1416986,321084237,1991261,190822,3450754,146329,11180214,1.31406130971169
3101,621.136045822,1397543,420155138,236765,3730639,15939,1372940,315859984,1942906,205693,3517362,149092,11149663,1.33019426101155
3102,621.336272959,1347790,423393664,236294,3700232,15858,1393474,314552535,1938800,196212,3418181,141507,10740546,1.34601892176771
3103,621.536495624,1386133,417939139,225025,3709581,13492,1383271,314291921,1936795,200141,3462480,142226,10879641,1.3297800900202
3104,621.736705202,1439899,428554768,227273,3712379,17518,1433603,320124965,1941818,191895,3423255,140877,10993170,1.33871086249084
3105,621.936943977,1408342,432915786,231238,3792962,16022,1452118,319527194,1976219,193852,3453407,140266,10752452,1.35486366772275
3106,622.137155107,1411325,424457543,227936,3760867,10888,1358989,314794981,1941724,193148,3486783,138902,11018777,1.34836185015288
3107,622.337355138,1428322,419075181,223415,3702820,15333,1458608,319919934,1964557,190658,3474586,141371,10937715,1.30993769522346
3108,622.53756545,1461530,436747939,230132,3711704,16656,1469833,324844054,1975845,187987,3486576,149730,11138570,1.34448494168836
3109,622.737776424,1433563,426223527,231858,3729709,14764,1413537,319710715,1943829,195238,3436537,136739,10894372,1.33315371366268
3110,622.937986693,1447008,432636890,217424,3724309,13737,1444171,322212928,1976907,200345,3457820,142483,10963866,1.3427049395113
3111,623.13821549,1440560,430582004,219168,3668351,14108,1440450,320080470,1974072,188670,3462909,149303,10950680,1.34523047907297
3112,623.338432781,1455180,423088754,227252,3640935,15735,1476777,324649689,1969417,195723,3479327,135551,10963583,1.30321626151319
3113,623.538655567,1462628,432671553,238200,3726240,14669,1419202,324574281,1969489,189686,3471393,136861,10831503,1.33304324565384
3114,623.74044925,1440713,432415071,215987,3706850,17762,1426643,319593085,1964879,194023,3482899,142136,10877233,1.35301760674828
3115,623.940677362,1333661,429548032,225103,3687986,14701,1417627,308442083,1931793,201668,3475302,188188,10592961,1.39263756690425
3116,624.140879273,1424427,429508340,219705,3716258,15063,1447723,321245333,1942373,195328,3404620,143418,11012449,1.3370103652214
3117,624.341089278,1398579,421543154,222069,3664384,16048,1424966,318002094,1965292,209398,3390646,140257,10868064,1.32559867357351
3118,624.541285205,1402453,420528930,220704,3570357,17309,1388663,318068798,1919479,199751,3481543,154433,10831308,1.32213198101877
3119,624.741478254,1455838,420788832,220255,3649403,15660,1423145,321057756,1944056,180952,3430966,133576,10785678,1.31063281959773
3120,624.941696797,1454894,426519083,219203,3650436,15271,1447044,321667151,1978936,191077,3417694,143955,10883415,1.32596406463649
3121,625.141896766,1430491,427369091,221463,3648590,17655,1441417,322783994,1969856,190592,3384377,142165,10920051,1.32400955110556
3122,625.342103546,1426303,418840500,213920,3639721,11565,1396592,319031749,1932654,182416,3412184,139894,11031168,1.31284896037103
3123,625.542321214,1404845,426768427,209723,3683511,16131,1410434,321917916,1955834,194933,3414537,149167,10995353,1.3257057336318
3124,625.742528885,1462705,421900385,226583,3693314,14247,1452427,319649512,1930908,184495,3458145,142544,10752478,1.31988433944489
3125,625.942736337,1420115,425116579,232129,3739745,12576,1420806,319280841,1951402,197663,3535647,149542,11065860,1.33148164377329
3126,626.142964438,1439364,424175685,227593,3641346,14488,1421157,321070870,1897380,191907,3546272,139924,11036540,1.32112790238492
3127,626.343183813,1407287,416746525,217183,3642786,13441,1431026,316113764,1948112,192283,3426732,144615,10966309,1.31834349674189
3128,626.543387968,1422847,419610634,216544,3674577,15003,1417148,316861220,1944050,190950,3430453,135807,10915162,1.324272607421
3129,626.743612546,1431083,417934349,220795,3626561,14285,1367289,318538558,1902356,199954,3458101,142957,11022788,1.31203692144547
3130,626.943828029,1357123,423535446,218858,3688273,15010,1428832,317280020,1994462,191874,3415869,138382,10734982,1.33489479104294
3131,627.144043904,1422577,427196842,231537,3750740,12594,1408533,317925404,1943358,192571,3528610,145585,10967407,1.34370149923597
