index,time,instructions:u,L1-icache-load-misses,cache-misses:u,iTLB-load-misses,branch-misses:u,L1-dcache-load-misses,cpu-cycles:u,branch-load-misses,LLC-store-misses,dTLB-load-misses,LLC-load-misses,dTLB-store-misses,cpi
759,152.162450128,808880372,210585,740047,8910,4774949,4815339,510040399,4865086,245,692219,724504,4770,0.630551088461818
760,152.362625384,726047789,170591,1347881,4316,3043216,5618415,490014441,2651127,12588,385108,1424245,3376,0.674906594888067
761,152.562816289,866073587,194080,698479,8837,4378477,3947148,509479954,4374007,184,740928,742584,4930,0.588264047821608
762,152.762998249,897086973,231546,495152,5644,4413440,3546279,504602337,4399012,370,443553,509424,3351,0.562489872428456
763,152.963181573,821881440,212299,756396,8007,4711651,4774952,510114964,4636398,338,700816,755557,4845,0.620667336154957
764,153.163378802,727319548,257473,729890,9225,4765699,6175925,506484526,4712203,12454,690981,684445,13199,0.696371391904346
765,153.363563435,615275743,263395,838042,9374,5017903,7488589,509929403,4980974,203,994931,820980,6416,0.828781906001453
766,153.563740206,554312226,212847,1252587,10361,4636047,7313958,507545845,4662912,344,1099681,1263672,5703,0.915631698514981
767,153.763932086,562456309,181377,1139736,9927,4657108,7529271,509288750,4752947,168,1167822,1166313,5111,0.905472552891215
768,153.964114782,515271306,179660,1251200,10530,4631404,7245649,493585993,4531448,373,1155632,1193333,4939,0.957914766944154
769,154.164318107,521843318,191573,1283554,10922,4789153,7105569,501526473,4729572,418,1219992,1232666,6127,0.961067155026789
770,154.364515855,622002211,246860,949673,9137,4937184,7400406,503536084,5022640,187,1037256,808279,6083,0.809540665764611
771,154.564698787,589934382,250963,1012741,12011,4831019,7316168,498220924,4674757,165,983616,922217,5971,0.844536170804162
772,154.764884483,557692939,213822,1208387,8883,4664573,7393477,506881785,4748146,231,1163908,1177549,5640,0.908890447687737
773,154.967619308,542486251,192755,1244436,9647,4584849,7393117,507934479,4628900,380,1187884,1217382,5640,0.936308483512147
774,155.167799805,547600517,185724,1189689,10361,4826971,7290652,509256120,4914091,371,1224978,1223056,6117,0.929977427322261
775,155.367982353,520126628,201770,1222381,11255,4862063,7226473,499422881,4764061,244,1199768,1251151,5843,0.960194795102857
776,155.568169696,714479893,179534,677335,8663,4644751,6459691,500124958,4749867,236,834032,557380,2888,0.699984650232837
777,155.76835601,776223564,209566,367664,9798,4837841,6285745,507079067,4649145,315,692227,399253,2692,0.653264201858216
778,155.968540962,769624078,229711,491677,7084,4573814,5871423,506552633,4624605,106,642709,300892,3510,0.65818189357636
779,156.168726412,778205844,178568,332930,7485,4941356,6746221,509737701,4891258,140,748137,319398,2893,0.655016542127124
780,156.368931818,811520381,234077,245023,7811,4880250,5536290,510396631,4895102,179,696687,296095,2852,0.62893877091671
781,156.569116213,735791092,200223,493657,8410,4611118,6817212,509196765,4599557,1888,733072,545366,2377,0.692039860955533
782,156.769307099,740886431,221478,493580,9166,4633306,5931048,501109005,4631321,259,736367,427839,2562,0.676364128201991
783,156.969508422,730835884,225849,480052,8426,4837723,6285994,510600268,4791460,128,764711,491244,2995,0.698652432342799
784,157.169696526,779018153,232578,360007,7790,4926432,5543295,512622182,5008255,203,723409,439038,2479,0.658036247327346
785,157.369890452,751051506,207403,332345,7525,4929398,5965182,507169607,4800259,212,732420,320191,2561,0.675279395551868
786,157.570093664,712056575,196594,354603,8610,4549553,6020268,508474876,4756101,7083,703424,385755,2805,0.714093365404287
787,157.770280975,726148530,229610,437002,9073,4611784,6611116,510187047,4668317,338,782913,494968,1896,0.702593238052826
788,157.970467698,772763485,210897,377752,8246,4842342,6101517,510097118,4823275,167,741280,353982,2321,0.660094748136294
789,158.17066678,692044588,229435,611674,8436,4650630,5930769,497172358,4722117,287,775813,528012,2301,0.718410874994084
790,158.370852818,754014894,230400,497149,8376,4904323,5479359,507491909,4949299,168,732229,468261,2261,0.673052897281363
791,158.571042201,740037237,185650,235492,7647,4935007,6138110,510391200,4955762,118,749165,311961,1958,0.689683132796195
792,158.771253456,698459776,49098,2523110,4197,1863001,7269973,492382639,3038094,2681,427395,2027750,8072,0.704954896357553
793,158.971458998,667893433,186547,457404,8530,4312439,7525777,496440878,3815681,134,716615,460606,1223,0.743293545753429
794,159.171622312,650432965,143280,1052985,7984,3647573,7691903,500417029,3639807,4591,692622,1355183,1636,0.769359881690498
795,159.371813811,668763321,106387,1876460,7906,3110846,8240788,496513051,3517653,11001,622369,1691053,3169,0.742434633313271
796,159.571993685,1085336024,237787,250448,6906,3601297,3300622,504395422,3640116,137,396750,213954,3437,0.464736644547238
797,159.772173718,1047674028,241178,302017,7306,3924857,3409904,511516866,3940224,315,408820,288852,3881,0.488240475882065
798,159.974864669,976164263,268498,387492,8292,4320120,3784918,515732027,4339952,436,502164,477114,4387,0.528325043794397
799,160.175052777,907626428,151045,1589261,6376,2798639,6664731,499028930,2958970,5033,367188,1662095,3758,0.549817540130068
800,160.37524433,1090480924,217075,218881,6280,3650803,3144151,507742302,3673232,125,356425,201691,3224,0.465613190313818
801,160.57542471,992365760,250958,335017,8273,4105998,3784890,510025144,4143430,115,490689,340470,4153,0.513948752121395
802,160.775630141,762138258,333565,995852,8567,3078926,4216809,499370848,3021620,488,422120,521371,7697,0.655223435850664
803,160.975857268,857157725,149984,533303,6633,4287667,5205953,504579563,3547767,2564,380961,864529,3162,0.588665945931946
804,161.176078554,879646800,235495,280413,8215,4937019,4816323,509380784,5055180,171,512314,332997,4192,0.579074219334397
805,161.376260744,953508832,170119,341139,8303,4266498,4441061,508253707,4200487,156,493486,339611,4498,0.533035132914217
806,161.57644994,910081145,192172,529059,7009,4407471,4508965,509723071,4377179,96,527066,474123,4299,0.56008529986631
807,161.776644172,763967560,165837,1189604,5628,3326975,5611934,490017770,2654278,5243,335574,1133753,3878,0.641411750519878
808,161.976838985,910295428,172982,277592,6105,4756642,4321243,495844057,4706237,272,444565,309981,3434,0.544706742172059
809,162.177022639,888411950,213931,319572,8613,4837911,4809315,508015171,4793300,105,518425,282585,4095,0.571823883053352
810,162.377219989,969499923,175389,326709,8924,4244364,4446533,509756489,4222051,72,487137,336532,4252,0.525793222780895
811,162.577411596,891199885,211060,568609,9836,4347409,4296282,506281135,4467788,128,528194,505161,4788,0.56808931814438
812,162.777598322,816031843,163649,1067682,5708,3334870,5302775,498379968,2883001,13486,280749,1489531,3441,0.610735931783976
813,162.977803449,1107361192,173252,127166,6015,3875656,2137582,505164729,3788644,68,225383,120927,3859,0.456187856906584
814,163.177994546,1104776879,175962,70335,4863,3877624,2116194,509376498,4082939,75,253572,60119,3468,0.461067304794673
815,163.378220454,1121430534,151898,74184,3845,3773751,1987205,502508400,3727553,117,178919,74147,3027,0.448095878224054
816,163.578421034,1116736788,150610,53402,4165,4003767,2464096,510648834,3990880,282,223004,71972,3911,0.457268748990116
817,163.778611084,788002318,112391,1576164,4825,2804653,5947336,486208743,3422335,19842,290535,977567,4954,0.617014356295333
818,163.978799126,1110947828,168653,150216,6766,3841637,2210243,508597971,3864598,71,244463,158511,4462,0.457805450608433
819,164.179002738,1099863498,156459,51779,3528,4014556,2058393,510907138,4078369,65,231678,50244,2934,0.464518677935069
820,164.379188869,1146843110,144268,48400,3744,3859686,2046683,511348456,3834315,195,180522,46785,3252,0.445874811943545
821,164.579379305,1007331334,268064,95685,4819,3593113,2761135,501881761,3517735,99,207098,57717,3590,0.498229077226342
822,164.779604147,872348208,177199,854506,4052,3750335,5642940,499275774,3856427,14075,257084,1264575,3931,0.572335415401002
823,164.97980652,896210995,238169,507419,9005,3943054,3881873,501906845,3595012,159,453552,429783,3907,0.560032010096015
824,165.179991761,866890470,202384,608913,9436,4387908,4238840,509529474,4409233,197,626124,582261,3840,0.587766842101748
825,165.380201514,847509948,152078,850587,10347,4341595,3878196,507349126,4300593,206,854472,604510,5524,0.59863500976864
826,165.580394099,1149924033,144863,138210,5461,3666221,2393978,507332845,3625728,344,260027,167180,2937,0.441188139773404
827,165.780588776,843443707,158884,1734900,6671,2954496,6213465,490100366,3075500,8469,335346,1616091,3588,0.581070629767589
828,165.980799319,918584055,222125,513763,8434,4398209,4120757,510838007,4397001,171,494367,489087,4058,0.556114602925478
829,166.18099577,839019572,175635,758945,9181,4197908,4340993,502996989,4230231,253,728015,891288,5196,0.599505668027491
830,166.38119206,963294659,140542,425131,6495,3964857,3017185,508834646,3983329,275,344235,533275,4414,0.528223260916056
831,166.581405803,845152051,116754,1457135,5052,2553300,4694608,492574422,2971609,12045,284861,969902,3184,0.582823435637619
832,166.781603845,866398890,258040,735763,8363,4320944,5080614,509623624,4272611,1039,671936,839088,4644,0.588208999205897
833,166.981816876,850086001,294197,610690,11052,4471919,4959152,508923358,4487121,155,696072,627634,4642,0.598672790048686
834,167.18200928,725279086,434942,642854,11047,4261547,6170033,509580008,4223133,394,742466,574421,3950,0.70259851391882
835,167.38219121,786041736,327310,506087,10610,4728364,7042461,504986934,4766838,93,836885,459135,3502,0.642442902039492
836,167.582359853,707412963,221314,1560007,7790,3546676,7238250,494225074,3630592,15875,625337,1108806,4800,0.698637288047547
837,167.78257408,850367365,253103,854449,13065,4001336,5354900,504244090,4341560,209,689848,724420,5140,0.592972062139285
838,167.982763989,828023804,287297,605499,9666,4420293,4900996,508737122,4273602,135,688066,641859,4917,0.614399150776105
839,168.182967262,803712857,326087,631636,11125,4569136,6274065,509798473,4618645,135,775735,572593,4024,0.634304240077623
840,168.383169121,794368300,333345,445819,10256,4821079,7328760,509685321,4804277,360,832755,468925,3678,0.641623439656391
841,168.58334067,692929031,227702,1155324,7138,3635979,7508520,493411324,3105038,12371,517510,1400502,5184,0.712066174061049
842,168.783537599,821574430,306069,808381,13389,4183487,4702104,503044489,4323296,287,717114,750664,4486,0.612293263557387
843,168.98373328,819046525,301010,695658,12130,4496680,4948214,509915692,4513718,309,754537,759871,5586,0.622572316023195
844,169.183914495,775503291,291539,649221,13734,4709430,6205650,508820120,4652822,254,860162,629100,4301,0.656116003510293
845,169.384096826,733045980,294451,642460,12623,4771304,7376546,502033217,4776009,160,957036,629574,3984,0.684859109383561
846,169.584305533,728177304,142213,1961685,7924,3004633,6743760,492689890,3666167,14669,511990,1247488,3308,0.676607039650332
847,169.784499141,831695225,277520,690472,11922,4356361,4816775,508396376,4270087,212,727536,706673,5030,0.61127725724288
848,169.984680645,748418181,425628,710172,12374,4165660,5131513,504908399,4237561,378,735991,685181,4938,0.674634063973922
849,170.184877886,769295882,272158,706302,12489,4629158,5997867,507837578,4747031,181,876640,704240,4507,0.660132973388255
850,170.385082909,757986264,296816,551360,12428,4901653,7770082,510785308,4801266,187,943845,602445,3841,0.673871456857957
851,170.585279919,838886375,189742,499847,8670,4901054,6143273,509546843,4895976,20375,637018,866412,8074,0.607408652929904
852,170.785473924,659802200,152722,626051,9473,4609416,7343077,502577550,4661412,241,963927,549831,3540,0.761709418368111
853,170.985678339,656554433,151770,459312,9334,5143577,7377870,509298070,5050149,519,937641,510310,3202,0.775713397703919
854,171.185870881,551892757,189796,785082,9583,4799723,7414492,507155256,4764651,272,1026004,699104,3381,0.918938053756701
855,171.386062643,629634825,240828,745582,9412,4875610,7228461,510681159,4834927,509,1033090,713463,3603,0.811075148201976
856,171.586267668,630300979,166529,703278,9992,4717857,6763989,507799407,4939145,170,974729,743346,3860,0.805645911903304
857,171.786461598,676060101,154790,676816,9080,4975110,6516967,510586680,4834974,268,923327,654922,4615,0.755238593794785
858,171.986651724,736222095,129730,441183,8230,4787332,6208425,505519166,4716071,90,879494,430850,2989,0.68663949293725
859,172.186856143,723380117,135417,483481,8699,4816510,6306285,508138114,4730392,56,850408,477906,3519,0.702449655524607
860,172.387047991,725789459,139736,515477,8461,4502553,6339239,508737493,4601430,46,843840,489253,3333,0.700943623101035
861,172.587244395,647296696,112381,992782,10096,4571166,7438001,495893087,4645649,412,982012,1118367,4433,0.766098591363735
862,172.787450608,649183497,162103,735121,8902,4511902,7188317,505530137,4570019,388,982364,723086,3519,0.778716864085656
863,172.987621934,674642443,165727,519220,9391,4992342,7327350,510601889,5006227,345,906445,528280,2987,0.756848156083177
864,173.187803928,617124682,142750,618754,9364,5152340,7576557,507964933,5130959,290,1020980,550019,3729,0.823115567754913
865,173.388000279,606907223,158597,755611,9787,5028859,7517300,507308676,4887903,240,1015725,727769,3561,0.835891643359136
866,173.588190073,639103108,168345,786914,9895,4828460,6880093,501820028,4900974,193,999330,659330,3378,0.785194159938274
867,173.78838212,659012340,156499,778812,8502,4622003,6392368,496521571,4632212,234,862927,758644,2311,0.753432888677016
868,173.98858574,723980150,145799,482378,9018,4951439,6336633,510905536,4864844,135,905903,485180,4314,0.70568997782605
869,174.188778955,709889977,129184,444926,8993,4711333,6286011,510229648,4599450,111,872484,521548,4342,0.718744685135905
870,174.388969273,768005102,144910,453898,8371,4508688,6190421,508892153,4643461,18,837790,472948,3355,0.66261558897821
871,174.58917766,639217933,126419,827584,9417,4867541,7590962,505950433,4782912,769,1059169,910873,3485,0.791514766529555
872,174.789372935,736721110,193125,1340922,6233,3335661,6532104,489643088,2677668,11212,424488,1504539,3319,0.664624756035564
873,174.989566318,832297111,261383,692340,8834,4526704,4549449,507268799,4496458,116,696024,665671,5346,0.609480427476817
874,175.189774092,812774157,298273,755495,8975,4383193,4612614,498987266,4401005,496,697276,740821,4832,0.613931018478482
875,175.38997299,888547236,266038,502706,9694,4425419,4636814,510778960,4459133,168,689115,482595,4101,0.574847278012353
876,175.590165975,822179359,165819,1812902,6641,2966811,7368851,495690239,3247893,4977,519568,1743363,3868,0.602897936531632
877,175.790370637,856704403,268950,540693,7118,4630868,4671553,507737206,4615646,178,716961,585746,5086,0.592663238594328
878,175.990558536,832896477,322786,620436,8006,4498693,4688090,506504520,4526147,832,703830,716741,5244,0.60812421950009
879,176.19075093,890299921,296100,501304,10416,4265276,4682183,509968909,4333171,161,680126,551390,4861,0.572805744413854
880,176.390965393,662866282,203070,1719294,8056,2667583,5905532,479366305,2399333,3127,488941,1268446,8452,0.723171954913223
881,176.591158217,833237592,297237,692710,9470,4418127,4943267,510573089,4402942,448,755451,828804,5867,0.612758106333733
